date, value
2001-01-30,0.64200000000000002
2001-01-31,0.63749999999999996
2001-02-01,0.64700000000000002
2001-02-02,0.63200000000000001
2001-02-05,0.627
2001-02-06,0.622
2001-02-07,0.61750000000000005
2001-02-08,0.62
2001-02-09,0.62649999999999995
2001-02-12,0.623
2001-02-13,0.628
2001-02-14,0.628
2001-02-15,0.61499999999999999
2001-02-16,0.59799999999999998
2001-02-20,0.62749999999999995
2001-02-21,0.63149999999999995
2001-02-22,0.62849999999999995
2001-02-23,0.65339999999999998
2001-02-26,0.64559999999999995
2001-02-27,0.65539999999999998
2001-02-28,0.65500000000000003
2001-03-01,0.64800000000000002
2001-03-02,0.65849999999999997
2001-03-05,0.65900000000000003
2001-03-06,0.67249999999999999
2001-03-07,0.67900000000000005
2001-03-08,0.66649999999999998
2001-03-09,0.63949999999999996
2001-03-12,0.64300000000000002
2001-03-13,0.63200000000000001
2001-03-14,0.63
2001-03-15,0.60999999999999999
2001-03-16,0.60999999999999999
2001-03-19,0.61550000000000005
2001-03-20,0.61699999999999999
2001-03-21,0.61150000000000004
2001-03-22,0.60199999999999998
2001-03-23,0.60099999999999998
2001-03-26,0.61850000000000005
2001-03-27,0.61050000000000004
2001-03-28,0.61150000000000004
2001-03-29,0.61750000000000005
2001-03-30,0.60299999999999998
2001-04-02,0.59499999999999997
2001-04-03,0.58699999999999997
2001-04-04,0.59250000000000003
2001-04-05,0.59099999999999997
2001-04-06,0.58099999999999996
2001-04-09,0.57599999999999996
2001-04-10,0.57350000000000001
2001-04-11,0.57350000000000001
2001-04-12,0.57599999999999996
2001-04-16,0.5665
2001-04-17,0.56200000000000006
2001-04-18,0.58650000000000002
2001-04-19,0.57550000000000001
2001-04-20,0.57150000000000001
2001-04-23,0.61750000000000005
2001-04-24,0.58599999999999997
2001-04-25,0.58389999999999997
2001-04-26,0.59599999999999997
2001-04-27,0.62809999999999999
2001-04-30,0.63929999999999998
2001-05-01,0.67149999999999999
2001-05-02,0.65700000000000003
2001-05-03,0.67400000000000004
2001-05-04,0.66249999999999998
2001-05-07,0.6875
2001-05-08,0.68899999999999995
2001-05-09,0.67900000000000005
2001-05-10,0.6855
2001-05-11,0.67649999999999999
2001-05-14,0.64249999999999996
2001-05-15,0.64600000000000002
2001-05-16,0.65100000000000002
2001-05-17,0.65049999999999997
2001-05-18,0.66400000000000003
2001-05-21,0.64900000000000002
2001-05-22,0.65049999999999997
2001-05-23,0.63549999999999995
2001-05-24,0.628
